filtre;APP_Libelle_activite_etablissement;APP_Libelle_etablissement;ods_adresse;Code_postal;Libelle_commune;Synthese_eval_sanit;geores;SIRET;Date_inspection;Numero_inspection;Agrement;ods_type_activite
Restaurant;Restaurant;AUX BONS GOUTS;131,  avenue Henri Barbusse;93700;Drancy;Satisfaisant;48.919669, 2.450823;44091517100019;2018-09-11T02:00:00+02:00;18-068565-1;;Autres
Restaurant;Restaurant;DELICE PLURIEL;2 RUE LAURENT BONNEVAY;69800;Saint-Priest;Satisfaisant;45.694088, 4.947247;51931668100021;2019-05-29T02:00:00+02:00;19-012783-1;;Autres
Restaurant;Restaurant;BATACLAN AIX EN PROVENCE;2 RUE D ENTRECASTEAUX;13100;Aix-en-Provence;Très satisfaisant;43.528635, 5.445093;52404092000026;2019-07-26T02:00:00+02:00;19-069834-1;;Autres
Restaurant;Restaurant;NEW BURGER;7 RUE DU FORT;72600;Mamers;Satisfaisant;48.350564, 0.370522;75341315200038;2019-01-07T01:00:00+01:00;18-094150-1;;Autres
Restaurant;Restaurant;BURGER KING;2 RUE PIERRE LESCOT;75001;Paris 1er Arrondissement;Très satisfaisant;48.861161, 2.347949;95002691404042;2019-01-08T01:00:00+01:00;19-004448-1;;Autres
Restaurant;Restaurant;PIZZA NELLY;96 RUE RAYMOND LOSSERAND;75014;Paris 14e  Arrondissement;Satisfaisant;48.832865, 2.315987;75331278400014;2018-12-10T01:00:00+01:00;18-093407-1;;Autres
Restaurant;Restaurant;LA PRATOLA;98 AV DU GENERAL DE GAULLE;94320;Thiais;A améliorer;48.768368, 2.371848;44432208500010;2019-05-27T02:00:00+02:00;19-048026-1;;Autres
Restaurant;Restaurant;LAO WASANA;45 RUE ALBERT;75013;Paris 13e  Arrondissement;Satisfaisant;48.825658, 2.371834;84186714600018;2019-02-18T01:00:00+01:00;19-015394-1;;Autres
Restaurant;Restaurant;NAGOYA;7 RUE MOUTON DUVERNET;75014;Paris 14e  Arrondissement;Très satisfaisant;48.831546, 2.328978;85253291000019;2019-08-06T02:00:00+02:00;19-071976-1;;Autres
Restaurant;Restaurant;LA CASA BIANCA;43 ROUTE DE DOUAI;59810;Lesquin;Satisfaisant;50.586277, 3.087647;81354490500017;2019-05-28T02:00:00+02:00;19-030069-1;;Autres
Restaurant;Restaurant;TIPAZA;155 RUE SAINT CHARLES;75015;Paris 15e  Arrondissement;Très satisfaisant;48.842461, 2.282067;39355385400018;2019-02-27T01:00:00+01:00;19-020342-1;;Autres
Restaurant;Restaurant;LE PETIT PATAY;87 RUE DE PATAY;75013;Paris 13e  Arrondissement;Satisfaisant;48.826875, 2.372427;84923938900018;2019-04-09T02:00:00+02:00;19-034789-1;;Autres
Restaurant;Restaurant;DELICATESSEN;6 PL DE VERDUN;54380;Dieulouard;Satisfaisant;48.842994, 6.068542;79926416300012;2019-01-10T01:00:00+01:00;19-001429-1;;Autres
Restaurant;Restaurant;CASINO (RESTAURANT );CASINO;63140;Châtel-Guyon;Satisfaisant;45.921875, 3.063224;39160598700018;2019-01-29T01:00:00+01:00;19-007196-1;;Autres
Restaurant;Restaurant;Le temps d'une pause;23 AV DE LA ROUDET;33500;Libourne;Très satisfaisant;44.930544, -0.240541;85067685900026;2019-07-04T02:00:00+02:00;19-006531-1;;Autres
Restaurant;Restaurant;NABAB KEBAB;CAR DE LA VACHE NOIRE;94110;Arcueil;Satisfaisant;48.810642, 2.327032;83374646400027;2019-06-25T02:00:00+02:00;19-057329-1;;Autres
Restaurant;Restaurant;LE COMPTOIR DES SAINTS PERES;29 RUE DES SAINTS PERES;75006;Paris 6e  Arrondissement;Satisfaisant;48.856416, 2.331859;84064685500014;2019-01-07T01:00:00+01:00;19-000511-1;;Autres
Restaurant;Restaurant;HOTEL SAN LUCIANU;RN 198;20230;San-Nicolao;Satisfaisant;42.374112, 9.525362;42389046600158;2019-06-05T02:00:00+02:00;18-097403-1;;Autres
Restaurant;Restaurant;JOY;8 RUE GOMBOUST;75001;Paris 1er Arrondissement;Satisfaisant;48.867387, 2.332859;53994660800020;2019-02-05T01:00:00+01:00;19-008512-1;;Autres
Restaurant;Restaurant;BARTHELEMY;111 AV DU CLAPAS;34980;Saint-Gély-du-Fesc;Satisfaisant;43.689545, 3.807623;45269782400012;2019-06-18T02:00:00+02:00;19-055722-1;;Autres
Restaurant;Restaurant;L'AMIGO;45 avenue Pierre Sémard;84000;Avignon;A améliorer;43.940076, 4.820358;78922408600015;2019-06-28T02:00:00+02:00;19-059953-1;;Autres
Restaurant;Restaurant;MAISON DU CASSOULET;MAISON DU CASSOULET;11000;Carcassonne;Satisfaisant;;80043254400016;2019-02-13T01:00:00+01:00;18-096166-1;;Autres
Restaurant;Restaurant;CENTRE HOSPITALIER DU FOREZ;av des mots du soir;42600;Montbrison;Très satisfaisant;45.612734, 4.047135;20003493200018;2018-11-14T01:00:00+01:00;18-086146-1;;Autres
Restaurant;Restaurant;SUSHI GOURMET;AVENUE DE L ANCIEN VILLAGE;59760;Grande-Synthe;Très satisfaisant;51.01061, 2.290121;80392113900025;2019-07-19T02:00:00+02:00;19-066498-1;;Autres
Restaurant;Restaurant;OH DELICES;103 AV LE FOLL;94290;Villeneuve-le-Roi;Satisfaisant;48.728708, 2.430344;84461487500012;2018-11-28T01:00:00+01:00;18-093280-1;;Autres
Restaurant;Restaurant;CUISINE ANGELINE;45 GRANDE RUE ARISTIDE BRIAND;89200;Avallon;Très satisfaisant;47.487923, 3.907276;81382956100022;2019-03-26T01:00:00+01:00;19-005998-1;;Autres
Restaurant;Restaurant;JARDIN DE THE;57 RUE NOTRE DE DAME DE LORETTE;75009;Paris 9e  Arrondissement;Très satisfaisant;48.880266, 2.335134;48437513400018;2019-03-21T01:00:00+01:00;19-030098-1;;Autres
Restaurant;Restaurant;AU COCHON DE LAIT;23 AV CORENTIN CARIOU;75019;Paris 19e  Arrondissement;Satisfaisant;48.896896, 2.384394;82231396100010;2018-09-19T02:00:00+02:00;18-071010-1;;Autres
Restaurant;Restaurant;LE CAFE DE LA GARE;1 RUE FRANCIS DE PRESSENSE;69190;Saint-Fons;Satisfaisant;45.706814, 4.852508;79883763900011;2018-12-13T01:00:00+01:00;18-025728-1;;Autres
Restaurant;Restaurant;Lèa Beyrouth;258 RUE DU FAUBOURG SAINT MARTIN;75010;Paris 10e  Arrondissement;Très satisfaisant;48.882808, 2.367475;84358777500019;2019-05-27T02:00:00+02:00;19-048541-1;;Autres
Restaurant;Restaurant;LA GRANGE;30 AV DE LATTRE DE TASIGNY;83390;Pierrefeu-du-Var;Satisfaisant;43.219802, 6.144846;48925582800027;2019-03-21T01:00:00+01:00;19-035203-1;;Autres
Restaurant;Restaurant;REGAL ET MOI;93 RUE DE LA REPUBLIQUE;07400;Le Teil;Très satisfaisant;44.549991, 4.682572;43401694500041;2019-01-16T01:00:00+01:00;19-002344-1;;Autres
Restaurant;Restaurant;ABOUDOU ECHAT;PLACE DU MARCE MARCHE MAMOUDZOU;97615;Mamoudzou;Satisfaisant;;06630550900011;2019-03-28T01:00:00+01:00;19-020398-1;;Autres
Restaurant;Restaurant;SUBWAY;85 RUE D ALESIA;75014;Paris 14e  Arrondissement;Très satisfaisant;48.827725, 2.327538;80048149100028;2018-10-17T02:00:00+02:00;18-079630-1;;Autres
Restaurant;Restaurant;AVF (SARL);mas de Vignole C/C Géant;30900;Nîmes;Satisfaisant;43.819688, 4.362456;44454375500011;2019-03-08T01:00:00+01:00;18-085469-1;;Autres
Restaurant;Restaurant;AU PLAISIER DES METS;AU PLAISIRS DES METS;02860;Bruyères-et-Montbérault;Satisfaisant;49.52335, 3.665735;49948698300012;2019-01-29T01:00:00+01:00;19-007522-1;;Autres
Restaurant;Restaurant;L'ETOILE D'OR;1  BOULEVARD JEAN MOULIN;93190;Livry-Gargan;Très satisfaisant;48.910819, 2.51237;32435814200010;2019-05-23T02:00:00+02:00;19-059446-1;;Autres
Restaurant;Restaurant;JM S CAFE;2 PL DU VIEUX MARCHE;76000;Rouen;Très satisfaisant;49.442755, 1.088962;53035102200013;2019-02-28T01:00:00+01:00;19-021968-1;;Autres
Restaurant;Restaurant;BRASSERIE DU PALAIS SARL APJL;PLACE DE LA REVOLUTION;34500;Béziers;Satisfaisant;43.341429, 3.210533;50965687200017;2018-10-12T02:00:00+02:00;18-077605-1;;Autres
Restaurant;Restaurant;LA CHARPINIERE;LOT LA CHARPINIERE;42330;Saint-Galmier;Satisfaisant;45.58814, 4.310774;53504756700016;2018-12-04T01:00:00+01:00;18-089142-1;;Autres
Restaurant;Restaurant;Z-BAR;29 Route d'Apt;84220;Cabrières-d'Avignon;Satisfaisant;43.865782, 5.159923;52902354100038;2018-09-05T02:00:00+02:00;18-074115-1;;Autres
Restaurant;Restaurant;SUD CAFE;105 RUE DE GRENELLE;75007;Paris 7e  Arrondissement;Satisfaisant;48.857208, 2.318559;49419250300014;2019-01-23T01:00:00+01:00;19-004836-1;;Autres
Restaurant;Restaurant;LES GOURMANDISES;Le Bourg;19800;Corrèze;A améliorer;45.37179, 1.873523;38799075700016;2019-05-07T02:00:00+02:00;19-013662-1;;Autres
Restaurant;Restaurant;LE 20213;CAMPING D ANGHIONE;20213;Castellare-di-Casinca;A améliorer;42.477796, 9.531813;83496404100026;2019-06-28T02:00:00+02:00;19-059781-1;;Autres
Restaurant;Restaurant;L'ATLANTIQUE;L'ATLANTIQUE;94550;Chevilly-Larue;Satisfaisant;48.760622, 2.351131;51165200000015;2019-04-18T02:00:00+02:00;19-038059-1;;Autres
Restaurant;Restaurant;L'ESCALE;RUE LEOPOLD DORVAL;97130;Capesterre-Belle-Eau;A corriger de manière urgente;16.044902, -61.564357;33057985500025;2018-11-29T01:00:00+01:00;18-088234-1;;Autres
Restaurant;Restaurant;FOOD'IN VAISON;21 AV GENERAL DE GAULLE;84110;Vaison-la-Romaine;Très satisfaisant;44.244461, 5.071577;52165938300033;2018-12-12T01:00:00+01:00;18-090923-1;;Autres
Restaurant;Restaurant;LE BEST CAFE;LE BEST CAFE;28170;Serazereux;Satisfaisant;;42818199400024;2019-07-03T02:00:00+02:00;19-060354-1;;Autres
Restaurant;Restaurant;SULTAN;19 RUE DE BERRI;75008;Paris 8e  Arrondissement;Très satisfaisant;48.872744, 2.304585;83353945500018;2019-01-07T01:00:00+01:00;19-005201-1;;Autres
Restaurant;Restaurant;LA VAGUE;BOULEVARD BEAU RIVAGE;13600;La Ciotat;Satisfaisant;;35373151600020;2019-07-16T02:00:00+02:00;19-031399-1;;Autres
Restaurant;Restaurant;FREAKSHAKE STORE;53 Grand Rue Jean MOULIN;34000;Montpellier;Satisfaisant;43.607015, 3.87632;84096705300025;2019-07-23T02:00:00+02:00;19-067543-1;;Autres
Restaurant;Restaurant;LA LUNE;AVENUE DU ROI DE ROME;54150;Val de Briey;Satisfaisant;49.253292, 5.939613;80447725500025;2019-01-11T01:00:00+01:00;19-002518-1;;Autres
Restaurant;Restaurant;LES TERRASSES D'APIGNE;APIGNE;35000;Rennes;A améliorer;48.09426, -1.747097;79121261600027;2019-07-09T02:00:00+02:00;19-063141-1;;Autres
Restaurant;Restaurant;L'OREE DU PERIGORD;CHEZ BILLAT;16380;Feuillade;Satisfaisant;45.607038, 0.469925;80391219500010;2018-10-26T02:00:00+02:00;18-040404-1;;Autres
Restaurant;Restaurant;ULYSSE;97 RUE DIDOT;75014;Paris 14e  Arrondissement;Très satisfaisant;48.828468, 2.31632;81946690500026;2019-07-17T02:00:00+02:00;19-074495-1;;Autres
Restaurant;Restaurant;TAI YUE WAN;33 AVENUE DE CHOISY;75013;Paris 13e  Arrondissement;Très satisfaisant;48.821978, 2.363017;83055253500015;2019-01-28T01:00:00+01:00;19-005755-1;;Autres
Restaurant;Restaurant;CLERY MARTHA née SANIP;SAVANE MATITI;97355;Macouria;Satisfaisant;5.052522, -52.580435;43494067200026;2018-11-28T01:00:00+01:00;18-088051-1;;Autres
Restaurant;Restaurant;NOODLE BAR;31 BIS RUE NATIONALE;75013;Paris 13e  Arrondissement;Satisfaisant;48.823985, 2.368005;80942914500018;2018-10-26T02:00:00+02:00;18-081888-1;;Autres
Restaurant;Restaurant;DOCE PIZZA-SOGUEL Andre;cours Rigot;84150;Violès;A améliorer;44.162061, 4.952762;50038674300024;2019-06-19T02:00:00+02:00;19-055150-1;;Autres
Restaurant;Restaurant;LEON DE BRUXELLES;95, BOULEVARD GOUVION SAINT-CYR;75017;Paris 17e  Arrondissement;Très satisfaisant;48.878632, 2.284593;31802211800018;2019-01-24T01:00:00+01:00;19-005248-1;;Autres
Restaurant;Restaurant;AUBERGE DE DELME;56 RUE DU GENERAL NASSOY;57590;Delme;Satisfaisant;48.88345, 6.396649;48989073100016;2019-01-15T01:00:00+01:00;19-002170-1;;Autres
Restaurant;Restaurant;LE PRINCE ODEON;6 RUE DUPUYTREN;75006;Paris 6e  Arrondissement;Très satisfaisant;48.851707, 2.339456;84493732600016;2019-03-05T01:00:00+01:00;19-022670-1;;Autres
Restaurant;Restaurant;HOUSSE PIZZA;1 RUE DES PETETES;34090;Montpellier;Satisfaisant;43.631787, 3.854654;32603948400042;2019-03-19T01:00:00+01:00;19-017063-1;;Autres
Restaurant;Restaurant;TIGER;13 RUE PRINCESSE;75006;Paris 6e  Arrondissement;Satisfaisant;48.85214, 2.334588;81188924500023;2019-05-02T02:00:00+02:00;19-040998-1;;Autres
Restaurant;Restaurant;SAIGON   VIETNAM;7 TER rue Nationale;95260;Beaumont-sur-Oise;Très satisfaisant;49.143182, 2.284533;44232750800028;2018-11-02T01:00:00+01:00;18-082196-1;;Autres
Restaurant;Restaurant;LES PERES SIFFLEURS;15 RUE GERBERT;75015;Paris 15e  Arrondissement;Très satisfaisant;48.839337, 2.298858;84116179700011;2019-03-19T01:00:00+01:00;19-027700-1;;Autres
Restaurant;Restaurant;KB TOURVILLE;CENTRE COMMERCIAL CARREFOUR;76410;Tourville-la-Rivière;Satisfaisant;49.329657, 1.096907;83449986500014;2019-04-25T02:00:00+02:00;19-039722-1;;Autres
Restaurant;Restaurant;WORKSHOP PARIS;WORKSHOP PARIS;75003;Paris 3e  Arrondissement;Satisfaisant;48.865251, 2.361041;79784303400027;2018-10-10T02:00:00+02:00;18-081097-1;;Autres
Restaurant;Restaurant;PANINO ROSSI;12 RUE NOTRE DAME DES CHAMPS;75006;Paris 6e  Arrondissement;Satisfaisant;48.846408, 2.327249;51933971700034;2019-06-24T02:00:00+02:00;19-056802-1;;Autres
Restaurant;Restaurant;LE BLACK BIRD PUB;2 B IMPASSE GUICHET DE SEMUR;42190;Charlieu;Satisfaisant;46.160236, 4.172356;83427324500011;2018-11-08T01:00:00+01:00;18-082971-1;;Autres
Restaurant;Restaurant;HOTEL LE BRISTOL RESTAURANT;_;000NR;Non Renseigné;Très satisfaisant;;57204775100019;2019-07-09T02:00:00+02:00;19-062467-1;;Autres
Restaurant;Restaurant;LES PETITES ECURIES;40 RUE DES PETITES ECURIES;75010;Paris 10e  Arrondissement;Satisfaisant;48.873909, 2.350262;79111492900015;2019-07-10T02:00:00+02:00;19-063107-1;;Autres
Restaurant;Restaurant;JUVE EURL MAC DONALD'S;4, Place des Epars;28000;Chartres;Très satisfaisant;48.444493, 1.484293;39906096100022;2019-04-08T02:00:00+02:00;19-036234-1;;Autres
Restaurant;Restaurant;LA CABANA MAIA;RUE ANDRE DULIN;17320;Marennes;Très satisfaisant;45.819256, -1.126518;83748082100011;2019-07-12T02:00:00+02:00;19-063852-1;;Autres
Restaurant;Restaurant;MAROUF;8 RUE D ANTRAIN;35700;Rennes;Très satisfaisant;48.114791, -1.679227;82389989300015;2019-06-22T02:00:00+02:00;19-057602-1;;Autres
Restaurant;Restaurant;RESTAURANT MOZZATO PARIS II;3 RUE BACHAUMONT;75002;Paris 2e  Arrondissement;Satisfaisant;48.865846, 2.34652;81936562800018;2019-06-12T02:00:00+02:00;19-052249-1;;Autres
Restaurant;Restaurant;MAC DONALD'S;Cours Jean de Vienne;14600;La Rivière-Saint-Sauveur;Très satisfaisant;49.406458, 0.273508;41847510900017;2019-05-15T02:00:00+02:00;19-046826-1;;Autres
Restaurant;Restaurant;BLEND HAMBURGER GOURMET;15 RUE DE CHARONNE;75011;Paris 11e  Arrondissement;Satisfaisant;48.852945, 2.374518;82077673000013;2019-04-11T02:00:00+02:00;19-035633-1;;Autres
Restaurant;Restaurant;EDO MO;39 RUE DU FG MONTMARTRE;75009;Paris 9e  Arrondissement;Satisfaisant;48.874281, 2.341981;48338066300029;2019-01-21T01:00:00+01:00;19-003889-1;;Autres
Restaurant;Restaurant;LE JACKPOT;10 RUE DES HAUDRIETTES;75003;Paris 3e  Arrondissement;Satisfaisant;48.861789, 2.357304;83138890500018;2018-12-03T01:00:00+01:00;18-090319-1;;Autres
Restaurant;Restaurant;TOUR DE L'HO;125 BD NATIONAL;84400;Apt;Satisfaisant;43.874121, 5.396167;75122229000023;2019-05-21T02:00:00+02:00;19-046661-1;;Autres
Restaurant;Restaurant;O WIT;91 RUE DIDOT;75014;Paris 14e  Arrondissement;Satisfaisant;48.828816, 2.316836;80400006500016;2019-07-17T02:00:00+02:00;19-066928-1;;Autres
Restaurant;Restaurant;WONG THAM SOENG RICARDO;31 CHE VILLAGE PADOCK;97320;Saint-Laurent-du-Maroni;Satisfaisant;5.507155, -54.021914;83512900800016;2018-10-17T02:00:00+02:00;18-079636-1;;Autres
Restaurant;Restaurant;LE CAFE DU COIN;9 RUE CAMILLE DESMOULINS;75011;Paris 11e  Arrondissement;Satisfaisant;48.859011, 2.380985;83256886900016;2019-01-16T01:00:00+01:00;19-002195-1;;Autres
Restaurant;Restaurant;RESTAURANT LE DOME;RESTAURANT LE DOME;07100;Annonay;A améliorer;45.235912, 4.66186;52098989800017;2019-07-04T02:00:00+02:00;19-020749-1;;Autres
Restaurant;Restaurant;MANU;27 RUE DE LYON;75012;Paris 12e  Arrondissement;Satisfaisant;48.847675, 2.371338;44147578700012;2019-03-18T01:00:00+01:00;19-027199-1;;Autres
Restaurant;Restaurant;MILAS KEBAB;31 RUE DU MATREY;27400;Louviers;Satisfaisant;49.211576, 1.168436;53082307900013;2018-09-20T02:00:00+02:00;18-022829-1;;Autres
Restaurant;Restaurant;THAI CITY;281, RUE LECOURBE;75015;Paris 15e  Arrondissement;Très satisfaisant;48.838261, 2.288452;80358923300011;2018-09-24T02:00:00+02:00;18-074859-1;;Autres
Restaurant;Restaurant;ISTAMBUL;13 CRS FENELON;24000;Périgueux;Satisfaisant;45.182236, 0.720009;80994779900015;2019-04-11T02:00:00+02:00;19-037354-1;;Autres
Restaurant;Restaurant;SUSHI LYDOKO;2 AVENUE DE PARIS;94800;Villejuif;Satisfaisant;48.806757, 2.363196;81520373200020;2019-06-18T02:00:00+02:00;19-054891-1;;Autres
Restaurant;Restaurant;SNACK LE FLORENTIN;RUE JEAN DE LA FONTAINE;42300;Mably;Très satisfaisant;46.065854, 4.065645;34508948600012;2018-10-02T02:00:00+02:00;18-074388-1;;Autres
Restaurant;Restaurant;CHEZ VINCENT;CHEZ VINCENT;13004;Marseille 4e  Arrondissement;Satisfaisant;43.313194, 5.407562;53285831300010;2019-01-08T01:00:00+01:00;18-094277-1;;Autres
Restaurant;Restaurant;MAN V FOOD;42BIS RUE ANTOINE BECQUEREL;54230;Neuves-Maisons;A améliorer;48.616405, 6.08986;75102112200013;2019-01-29T01:00:00+01:00;19-013937-1;;Autres
Restaurant;Restaurant;SUSHISHOP;4/6 place louise de bettignies;59000;Lille;Très satisfaisant;50.61719, 3.072626;50925971900029;2018-08-30T02:00:00+02:00;18-067418-1;;Autres
Restaurant;Restaurant;CREPERIE C;134 BOULEVARD VALBENOITE;42100;Saint-Étienne;A améliorer;45.422681, 4.397846;81217552900013;2019-05-10T02:00:00+02:00;19-011994-1;;Autres
Restaurant;Restaurant;LE LYVET GOURMAND;9 RUE DU PORT;22690;La Vicomté-sur-Rance;Très satisfaisant;48.489865, -2.000685;79911702300017;2019-07-30T02:00:00+02:00;19-069561-1;;Autres
Restaurant;Restaurant;SOCIETE ESAK;1, AVENUE DE LA PORTE DE LA PLAI;75015;Paris 15e  Arrondissement;Très satisfaisant;48.830467, 2.29252;44260023500018;2018-10-03T02:00:00+02:00;18-074860-1;;Autres
Restaurant;Restaurant;PANINO ROSSI;12 RUE NOTRE DAME DES CHAMPS;75006;Paris 6e  Arrondissement;Très satisfaisant;48.846408, 2.327249;51933971700034;2019-07-16T02:00:00+02:00;19-065271-1;;Autres
Restaurant;Restaurant;SOCIETE DES HOTELS BURNEL;22 rue Jeanne d'Arc;88500;Rouvres-en-Xaintois;Très satisfaisant;48.311253, 6.032014;30365720900019;2018-12-11T01:00:00+01:00;18-026868-1;;Autres
Restaurant;Restaurant;RESTAURANT L'ETOILE;15 BOULEVARD VOLTAIRE;66200;Elne;Très satisfaisant;42.600984, 2.973299;45332232300032;2019-04-17T02:00:00+02:00;19-018892-1;;Autres
Restaurant;Restaurant;LA BERGAMOTE;120 RUE DE LORRAINE;88150;Capavenir Vosges;Très satisfaisant;48.263113, 6.438777;79311123800010;2018-11-12T01:00:00+01:00;18-026795-1;;Autres
Restaurant;Restaurant;LA MIGNARDISE;LA MIGNARDISE;31200;Toulouse;Très satisfaisant;43.613976, 1.409243;53207731000011;2019-02-06T01:00:00+01:00;19-008984-1;;Autres
Restaurant;Restaurant;Bistro 102;102 RUE DU CHATEAU;75014;Paris 14e  Arrondissement;Satisfaisant;48.835805, 2.319178;84373219900016;2019-07-12T02:00:00+02:00;19-064986-1;;Autres
Restaurant;Restaurant;LE CHALET;Rond-Point des Pistes;63610;Besse-et-Saint-Anastaise;Très satisfaisant;45.512666, 2.854061;84143859100015;2019-01-15T01:00:00+01:00;19-001952-1;;Autres
Restaurant;Restaurant;LE VIEUX LOGIS;5, PLACE MARECHAL FOCH;56700;Hennebont;Satisfaisant;47.805723, -3.276154;52168011600022;2019-04-30T02:00:00+02:00;19-000876-1;;Autres
Restaurant;Restaurant;LES CUISINIERS;18 RUE LARCHER;14400;Bayeux;Satisfaisant;49.275246, -0.702395;44829383700010;2019-04-25T02:00:00+02:00;19-039300-1;;Autres
Restaurant;Restaurant;AUBERGE DU PONT;LE DOMAINE DE LA PALLE;63430;Pont-du-Château;Très satisfaisant;;43163619000032;2018-10-30T01:00:00+01:00;18-081350-1;;Autres
Restaurant;Restaurant;MILA;64 RUE DE LA REPUBLIQUE;06600;Antibes;A améliorer;43.581272, 7.125166;44120931900017;2019-04-09T02:00:00+02:00;19-035213-1;;Autres
Restaurant;Restaurant;L'OASIS;29 BD DU GENERAL DUVIVIER;53500;Ernée;Satisfaisant;48.296341, -0.933065;84391211400017;2019-06-18T02:00:00+02:00;19-055667-1;;Autres
Restaurant;Restaurant;CAFE DIVAN;60 RUE DE LA ROQUETTE;75011;Paris 11e  Arrondissement;Satisfaisant;48.855253, 2.373975;82424153300010;2018-12-18T01:00:00+01:00;18-092154-1;;Autres
Restaurant;Restaurant;PINK HOTEL;20 B RUE DUGOMMIER;75012;Paris 12e  Arrondissement;Satisfaisant;48.839969, 2.391848;49877730900010;2019-06-14T02:00:00+02:00;19-057708-1;;Autres
Restaurant;Restaurant;A L'OUEST;26 RUE SURCOUF;75007;Paris 7e  Arrondissement;Satisfaisant;48.86028, 2.309483;81752831800014;2019-07-04T02:00:00+02:00;19-061019-1;;Autres
Restaurant;Restaurant;LUISA MARIA;12 RUE MONSIEUR LE PRINCE;75006;Paris 6e  Arrondissement;Satisfaisant;48.850796, 2.339528;79213853900012;2019-02-04T01:00:00+01:00;19-007754-1;;Autres
Restaurant;Restaurant;GOZAP (Kiosque à Pizza);9 RUE DES PATUREAUX;45320;Courtenay;Très satisfaisant;48.03889, 3.053158;79290449200040;2018-09-18T02:00:00+02:00;18-071733-1;;Autres
Restaurant;Restaurant;LE VERBERIE;11 RUE ST PIERRE;60410;Verberie;Satisfaisant;49.309999, 2.727593;84890792900014;2019-05-15T02:00:00+02:00;19-046201-1;;Autres
Restaurant;Restaurant;LA TABLE D'INOMOTO;85 RUE NATIONALE;33240;Saint-André-de-Cubzac;Satisfaisant;44.992932, -0.448017;82140672500019;2018-09-10T02:00:00+02:00;18-013101-1;;Autres
Restaurant;Restaurant;LE BISTROT DES HALLES;37 Place de la république;56400;Auray;Satisfaisant;47.666243, -2.983882;48964502800023;2019-02-05T01:00:00+01:00;18-095985-1;;Autres
Restaurant;Restaurant;NEW YASAMI SUSHI;17 RUE GEOFFROY ST HILAIRE;75005;Paris 5e  Arrondissement;Satisfaisant;48.839722, 2.356216;81277325700017;2018-09-18T02:00:00+02:00;18-072247-1;;Autres
Restaurant;Restaurant;LE CLOU DE PARIS;1 RUE DANTON;75006;Paris 6e  Arrondissement;Satisfaisant;48.852835, 2.342773;44318980800019;2019-03-07T01:00:00+01:00;19-023690-1;;Autres
Restaurant;Restaurant;ONIWA;45, RUE CLER;75007;Paris 7e  Arrondissement;Très satisfaisant;48.856535, 2.306593;47793752800016;2019-03-01T01:00:00+01:00;19-022362-1;;Autres
Restaurant;Restaurant;HOTEL MERCURE;51 RUE LAURISTON;75016;Paris 16e  Arrondissement;Très satisfaisant;48.870032, 2.290857;54200349600016;2018-10-26T02:00:00+02:00;18-080690-1;;Autres
Restaurant;Restaurant;THIRUMARAN;2 RUE PAUL ET CAMILLE THOMOUX;93330;Neuilly-sur-Marne;Satisfaisant;48.856572, 2.531586;82007865700013;2019-05-15T02:00:00+02:00;19-044745-1;;Autres
Restaurant;Restaurant;CAMPING DU DOMAINE D'ANGLAS;MAS D ANGLAS;34190;Brissac;Très satisfaisant;43.883015, 3.721335;53327954300011;2019-07-08T02:00:00+02:00;19-017915-1;;Autres
Restaurant;Restaurant;LE VILLAGE CAFE;22 RUE DE LA TERRASSE;75017;Paris 17e  Arrondissement;Très satisfaisant;48.882503, 2.314685;80886327800038;2018-10-12T02:00:00+02:00;18-077563-1;;Autres
